"Loco","PERIOD","n_chamado","n_total","callrate_pct"
"Dal_06:63710225-63710254",2,10,24,41.67
"Dal_06:63714883-63714911",7,24,24,100
"Dal_06:63743197-63743222",3,16,24,66.67
"Dal_06:63769319-63769375",2,3,24,12.5
"Dal_06:63792932-63792980",2,5,24,20.83
"Dal_06:63798825-63798868",2,3,24,12.5
"Dal_06:63809980-63810006",2,6,24,25
"Dal_06:63813483-63813509",2,7,24,29.17
"Dal_06:63856421-63856450",8,8,24,33.33
"Dal_06:63864288-63864341",2,1,24,4.17
"Dal_06:63892664-63892688",2,12,24,50
"Dal_06:63901477-63901501",4,16,24,66.67
"Dal_06:63928498-63928530",6,19,24,79.17
"Dal_06:63947278-63947308",6,12,24,50
"Dal_06:63954920-63954949",2,12,24,50
"Dal_06:63973626-63973656",5,15,24,62.5
"Dal_06:63975631-63975655",7,0,24,0
"Dal_06:64011141-64011198",3,7,24,29.17
"Dal_06:64024012-64024055",2,4,24,16.67
"Dal_06:64033451-64033494",2,14,24,58.33
"Dal_06:64043184-64043228",7,18,24,75
"Dal_06:64059744-64059768",3,6,24,25
"Dal_06:64066417-64066445",3,13,24,54.17
"Dal_06:64082715-64082749",2,8,24,33.33
"Dal_06:64086376-64086405",5,20,24,83.33
"Dal_06:64094227-64094257",3,13,24,54.17
"Dal_06:64096151-64096188",3,11,24,45.83
"Dal_06:64100595-64100620",2,10,24,41.67
"Dal_06:64109906-64109952",5,5,24,20.83
"Dal_06:64117501-64117530",7,15,24,62.5
"Dal_06:64149403-64149434",3,12,24,50
"Dal_06:64158950-64158975",2,4,24,16.67
"Dal_06:64163339-64163395",2,1,24,4.17
"Dal_06:64167933-64167966",2,7,24,29.17
"Dal_06:64177596-64177620",2,4,24,16.67
"Dal_06:64277362-64277386",6,9,24,37.5
"Dal_06:64281691-64281717",9,6,24,25
"Dal_06:64288853-64288882",2,7,24,29.17
"Dal_06:64309771-64309802",2,21,24,87.5
"Dal_06:64327527-64327563",2,14,24,58.33
"Dal_06:64328227-64328259",2,13,24,54.17
"Dal_06:64366754-64366786",5,9,24,37.5
"Dal_06:64376901-64376962",4,11,24,45.83
"Dal_06:64395287-64395339",2,3,24,12.5
"Dal_06:64403628-64403654",2,5,24,20.83
"Dal_06:64406252-64406284",3,13,24,54.17
"Dal_06:64412958-64412982",2,6,24,25
"Dal_06:64418266-64418291",2,12,24,50
"Dal_06:64481923-64481979",4,9,24,37.5
"Dal_06:64490016-64490042",2,9,24,37.5
"Dal_06:64522716-64522764",2,3,24,12.5
"Dal_06:64526906-64526931",3,14,24,58.33
"Dal_06:64527482-64527507",2,10,24,41.67
"Dal_06:64531947-64531997",3,10,24,41.67
"Dal_06:64532592-64532627",2,9,24,37.5
"Dal_06:64547951-64547975",2,12,24,50
"Dal_06:64548012-64548046",2,12,24,50
"Dal_06:64549597-64549631",6,15,24,62.5
"Dal_06:64576742-64576766",3,7,24,29.17
"Dal_06:64576928-64576966",4,14,24,58.33
"Dal_06:64588741-64588779",5,15,24,62.5
"Dal_06:64610642-64610667",2,5,24,20.83
"Dal_06:64617478-64617521",2,5,24,20.83
"Dal_06:64628998-64629038",2,7,24,29.17
"Dal_06:64637735-64637759",2,5,24,20.83
"Dal_06:64641753-64641820",2,4,24,16.67
"Dal_06:64694940-64694965",7,12,24,50
"Dal_06:64695909-64695956",6,10,24,41.67
"Dal_06:64717233-64717265",3,15,24,62.5
"Dal_06:64725528-64725554",3,10,24,41.67
"Dal_06:64761794-64761826",3,18,24,75
"Dal_06:64766525-64766568",2,0,24,0
"Dal_06:64801685-64801718",6,16,24,66.67
"Dal_06:64809487-64809515",9,1,24,4.17
"Dal_06:64813162-64813200",2,9,24,37.5
"Dal_06:64813268-64813295",2,1,24,4.17
"Dal_06:64837648-64837681",7,10,24,41.67
"Dal_06:64838593-64838622",2,1,24,4.17
"Dal_06:64843897-64843925",2,12,24,50
"Dal_06:64849716-64849742",4,19,24,79.17
"Dal_06:64867579-64867604",3,18,24,75
"Dal_06:64890648-64890679",2,3,24,12.5
"Dal_06:64933520-64933548",8,13,24,54.17
"Dal_06:64947230-64947293",2,11,24,45.83
"Dal_06:64959254-64959282",2,7,24,29.17
"Dal_06:65018971-65018996",2,8,24,33.33
"Dal_06:65128170-65128208",3,5,24,20.83
"Dal_06:65140461-65140486",8,22,24,91.67
"Dal_06:65184737-65184800",2,5,24,20.83
"Dal_06:65195667-65195702",6,17,24,70.83
"Dal_06:65206206-65206258",2,3,24,12.5
"Dal_06:65230860-65230886",2,7,24,29.17
"Dal_06:65242624-65242661",5,8,24,33.33
"Dal_06:65246870-65246895",2,3,24,12.5
"Dal_06:65261078-65261146",2,5,24,20.83
"Dal_06:65265794-65265825",2,2,24,8.33
"Dal_06:65269892-65269922",3,12,24,50
"Dal_06:65281173-65281205",2,6,24,25
"Dal_06:65282959-65282983",2,10,24,41.67
"Dal_06:65286514-65286553",2,8,24,33.33
"Dal_06:65292065-65292125",2,8,24,33.33
"Dal_06:65301247-65301288",7,9,24,37.5
"Dal_06:65315651-65315704",3,11,24,45.83
"Dal_06:65325849-65325884",2,5,24,20.83
"Dal_06:65335689-65335717",3,13,24,54.17
"Dal_06:65341933-65341992",3,14,24,58.33
"Dal_06:65354618-65354646",3,15,24,62.5
"Dal_06:65360443-65360468",2,7,24,29.17
"Dal_06:65361141-65361176",6,10,24,41.67
"Dal_06:65365870-65365896",3,17,24,70.83
"Dal_06:65368375-65368421",2,4,24,16.67
"Dal_06:65376179-65376204",6,13,24,54.17
"Dal_06:65378747-65378816",2,9,24,37.5
"Dal_06:65383467-65383513",2,1,24,4.17
"Dal_06:65400127-65400165",2,5,24,20.83
"Dal_06:65410853-65410888",2,0,24,0
"Dal_06:65422098-65422130",3,2,24,8.33
"Dal_06:65426034-65426088",2,10,24,41.67
"Dal_06:65426279-65426312",8,13,24,54.17
"Dal_06:65426534-65426583",2,9,24,37.5
"Dal_06:65446006-65446042",4,11,24,45.83
"Dal_06:65448362-65448390",3,14,24,58.33
"Dal_06:65455193-65455242",2,9,24,37.5
"Dal_06:65481282-65481314",6,9,24,37.5
"Dal_06:65487629-65487653",2,5,24,20.83
"Dal_06:65493005-65493029",5,14,24,58.33
"Dal_06:65496570-65496595",4,11,24,45.83
"Dal_06:65500945-65500995",4,0,24,0
"Dal_06:65510996-65511021",3,15,24,62.5
"Dal_06:65551770-65551800",5,6,24,25
"Dal_06:65554027-65554052",5,9,24,37.5
"Dal_06:65565520-65565549",2,6,24,25
"Dal_06:65574634-65574664",2,10,24,41.67
"Dal_06:65575490-65575514",2,3,24,12.5
"Dal_06:65581989-65582039",4,9,24,37.5
"Dal_06:65582122-65582149",2,10,24,41.67
"Dal_06:65590667-65590691",3,8,24,33.33
"Dal_06:65597413-65597444",2,6,24,25
"Dal_06:65624081-65624122",2,3,24,12.5
"Dal_06:65638035-65638062",2,10,24,41.67
"Dal_06:65645599-65645657",4,9,24,37.5
"Dal_06:65660677-65660703",2,10,24,41.67
"Dal_06:65674169-65674215",4,2,24,8.33
"Dal_06:65680333-65680358",3,6,24,25
"Dal_06:65687708-65687732",6,13,24,54.17
"Dal_06:65695777-65695805",6,14,24,58.33
"Dal_06:65784377-65784405",1,2,24,8.33
"Dal_06:65816837-65816865",3,13,24,54.17
"Dal_06:65873860-65873897",2,9,24,37.5
"Dal_06:65887223-65887250",2,11,24,45.83
"Dal_06:65914212-65914241",3,0,24,0
"Dal_06:65935853-65935892",7,11,24,45.83
"Dal_06:65943191-65943220",6,11,24,45.83
"Dal_06:65946874-65946917",7,16,24,66.67
"Dal_06:65973372-65973396",2,14,24,58.33
"Dal_06:66005446-66005472",2,7,24,29.17
"Dal_06:66010724-66010748",2,10,24,41.67
"Dal_06:66010831-66010858",4,12,24,50
"Dal_06:66037541-66037577",2,3,24,12.5
"Dal_06:66046678-66046710",2,20,24,83.33
"Dal_06:66119665-66119699",2,4,24,16.67
"Dal_06:66119742-66119769",2,9,24,37.5
"Dal_06:66130879-66130911",2,2,24,8.33
"Dal_06:66131014-66131042",3,9,24,37.5
"Dal_06:66140348-66140374",2,10,24,41.67
"Dal_06:66143202-66143245",2,4,24,16.67
"Dal_06:66143986-66144037",2,2,24,8.33
"Dal_06:66152744-66152772",2,5,24,20.83
"Dal_06:66194349-66194407",4,4,24,16.67
"Dal_06:66211057-66211091",1,12,24,50
"Dal_06:66233053-66233091",3,11,24,45.83
"Dal_06:66244256-66244291",2,10,24,41.67
"Dal_06:66256220-66256262",3,10,24,41.67
"Dal_06:66294382-66294407",3,13,24,54.17
"Dal_06:66305573-66305632",4,4,24,16.67
"Dal_06:66306318-66306343",2,11,24,45.83
"Dal_06:66311930-66311958",2,0,24,0
"Dal_06:66315900-66315945",3,1,24,4.17
"Dal_06:66335817-66335848",2,10,24,41.67
"Dal_06:66355787-66355826",2,6,24,25
"Dal_06:66373610-66373661",2,4,24,16.67
"Dal_06:66378545-66378580",6,11,24,45.83
"Dal_06:66401472-66401505",2,5,24,20.83
"Dal_06:66402018-66402051",2,9,24,37.5
"Dal_06:66402340-66402367",2,5,24,20.83
"Dal_06:66404041-66404074",2,7,24,29.17
"Dal_06:66420395-66420423",2,7,24,29.17
"Dal_06:66421314-66421341",2,10,24,41.67
"Dal_06:66421951-66421980",3,14,24,58.33
"Dal_06:66429756-66429791",5,6,24,25
"Dal_06:66429819-66429858",2,5,24,20.83
"Dal_06:66434450-66434479",3,8,24,33.33
"Dal_06:66448129-66448162",3,8,24,33.33
"Dal_06:66502916-66502941",3,9,24,37.5
"Dal_06:66506003-66506028",2,4,24,16.67
"Dal_06:66511751-66511781",2,9,24,37.5
"Dal_06:66529507-66529545",2,11,24,45.83
"Dal_06:66567824-66567862",2,0,24,0
"Dal_06:66574684-66574709",2,11,24,45.83
"Dal_06:66591401-66591449",6,14,24,58.33
"Dal_06:66610447-66610478",2,1,24,4.17
"Dal_06:66623463-66623524",2,3,24,12.5
"Dal_06:66640412-66640446",6,17,24,70.83
"Dal_06:66645631-66645699",2,3,24,12.5
"Dal_06:66649332-66649366",5,11,24,45.83
"Dal_06:66680104-66680154",2,11,24,45.83
"Dal_06:66684835-66684859",6,14,24,58.33
"Dal_06:66695641-66695703",2,2,24,8.33
"Dal_06:66722331-66722377",2,5,24,20.83
"Dal_06:66729700-66729734",6,13,24,54.17
"Dal_06:66761006-66761053",2,11,24,45.83
"Dal_06:66802932-66802956",6,11,24,45.83
"Dal_06:66829263-66829288",6,16,24,66.67
"Dal_06:66839517-66839566",3,12,24,50
"Dal_06:66844740-66844772",2,11,24,45.83
"Dal_06:66868649-66868683",2,11,24,45.83
"Dal_06:66886866-66886890",2,10,24,41.67
"Dal_06:66902930-66902965",2,2,24,8.33
"Dal_06:66920090-66920121",2,7,24,29.17
"Dal_06:66928562-66928591",2,6,24,25
"Dal_06:66989211-66989243",4,10,24,41.67
"Dal_06:66989711-66989739",3,13,24,54.17
"Dal_06:66999488-66999528",6,14,24,58.33
"Dal_06:67016500-67016524",2,9,24,37.5
"Dal_06:67057566-67057593",2,3,24,12.5
"Dal_06:67062335-67062360",1,5,24,20.83
"Dal_06:67071440-67071480",2,4,24,16.67
"Dal_06:67090379-67090411",7,13,24,54.17
"Dal_06:67098591-67098620",2,9,24,37.5
"Dal_06:67098757-67098785",4,11,24,45.83
"Dal_06:67104557-67104585",8,11,24,45.83
"Dal_06:67129429-67129454",2,6,24,25
"Dal_06:67155747-67155776",3,6,24,25
"Dal_06:67191793-67191822",6,10,24,41.67
"Dal_06:67197084-67197152",2,7,24,29.17
"Dal_06:67208616-67208649",2,9,24,37.5
"Dal_06:67214684-67214725",2,7,24,29.17
"Dal_06:67217445-67217477",2,9,24,37.5
"Dal_06:67219184-67219208",2,6,24,25
"Dal_06:67221423-67221453",2,5,24,20.83
"Dal_06:67280907-67280935",3,6,24,25
"Dal_06:67294045-67294079",3,12,24,50
"Dal_06:67328228-67328280",2,0,24,0
"Dal_06:67329156-67329199",3,12,24,50
"Dal_06:67329787-67329816",3,16,24,66.67
"Dal_06:67330128-67330178",2,0,24,0
"Dal_06:67419847-67419910",2,1,24,4.17
"Dal_06:67425077-67425105",6,14,24,58.33
"Dal_06:67432773-67432813",2,4,24,16.67
"Dal_06:67441776-67441803",6,12,24,50
"Dal_06:67453028-67453073",3,10,24,41.67
"Dal_06:67464384-67464410",6,18,24,75
"Dal_06:67473210-67473238",5,15,24,62.5
"Dal_06:67490129-67490170",6,9,24,37.5
"Dal_06:67496461-67496498",2,2,24,8.33
"Dal_06:67508232-67508273",5,11,24,45.83
"Dal_06:67517441-67517480",4,14,24,58.33
"Dal_06:67528693-67528721",5,17,24,70.83
"Dal_06:67532496-67532520",2,7,24,29.17
"Dal_06:67535808-67535838",2,12,24,50
"Dal_06:67536476-67536507",6,13,24,54.17
"Dal_06:67539817-67539850",2,6,24,25
"Dal_06:67545436-67545464",2,2,24,8.33
"Dal_06:67547845-67547877",3,15,24,62.5
"Dal_06:67565374-67565399",2,3,24,12.5
"Dal_06:67565649-67565690",2,0,24,0
"Dal_06:67580239-67580264",2,2,24,8.33
"Dal_06:67580592-67580632",2,4,24,16.67
"Dal_06:67582187-67582251",2,3,24,12.5
"Dal_06:67592478-67592517",2,8,24,33.33
"Dal_06:67594599-67594637",3,14,24,58.33
"Dal_06:67595674-67595737",2,0,24,0
"Dal_06:67609814-67609846",2,4,24,16.67
"Dal_06:67658315-67658372",2,8,24,33.33
"Dal_06:67666089-67666122",3,9,24,37.5
"Dal_06:67687494-67687519",5,17,24,70.83
"Dal_06:67698908-67698943",3,10,24,41.67
"Dal_06:67789392-67789421",3,7,24,29.17
"Dal_06:67793502-67793536",2,7,24,29.17
"Dal_06:67825758-67825797",4,11,24,45.83
"Dal_06:67826219-67826288",2,5,24,20.83
"Dal_06:67836906-67836937",3,8,24,33.33
"Dal_06:67846665-67846703",2,3,24,12.5
"Dal_06:67851925-67851977",2,3,24,12.5
"Dal_06:67889695-67889719",2,9,24,37.5
"Dal_06:67926792-67926822",2,0,24,0
"Dal_06:67932872-67932896",2,6,24,25
"Dal_06:67988528-67988557",2,8,24,33.33
"Dal_06:68027923-68027961",3,8,24,33.33
"Dal_06:68033961-68033985",5,16,24,66.67
"Dal_06:68046476-68046505",6,12,24,50
"Dal_06:68047349-68047402",2,12,24,50
"Dal_06:68054569-68054617",3,11,24,45.83
"Dal_06:68060481-68060507",3,12,24,50
"Dal_06:68080925-68080958",2,3,24,12.5
"Dal_06:68116983-68117011",2,8,24,33.33
"Dal_06:68123265-68123300",1,1,24,4.17
"Dal_06:68141028-68141053",2,6,24,25
"Dal_06:68161831-68161867",2,9,24,37.5
"Dal_06:68194117-68194143",8,16,24,66.67
"Dal_06:68197148-68197178",6,12,24,50
"Dal_06:68248535-68248561",4,13,24,54.17
"Dal_06:68250947-68250979",2,7,24,29.17
"Dal_06:68253829-68253859",2,1,24,4.17
"Dal_06:68254472-68254501",2,5,24,20.83
"Dal_06:68259201-68259228",7,13,24,54.17
"Dal_06:68271081-68271129",2,0,24,0
"Dal_06:68282150-68282174",5,14,24,58.33
"Dal_06:68389220-68389250",2,3,24,12.5
"Dal_06:68417921-68417959",2,6,24,25
"Dal_06:68450992-68451021",2,12,24,50
"Dal_06:68462848-68462875",2,9,24,37.5
"Dal_06:68464680-68464710",7,10,24,41.67
"Dal_06:68465749-68465773",2,5,24,20.83
"Dal_06:68490079-68490103",2,5,24,20.83
"Dal_06:68495333-68495360",2,9,24,37.5
"Dal_06:68504572-68504619",2,14,24,58.33
"Dal_06:68515299-68515331",2,7,24,29.17
"Dal_06:68516066-68516110",2,8,24,33.33
"Dal_06:68570977-68571001",3,0,24,0
"Dal_06:68631392-68631430",2,4,24,16.67
"Dal_06:68633013-68633037",2,2,24,8.33
"Dal_06:68669985-68670011",2,7,24,29.17
"Dal_06:68700855-68700896",6,9,24,37.5
"Dal_06:68706895-68706942",3,0,24,0
"Dal_06:68734268-68734296",6,17,24,70.83
"Dal_06:68743420-68743453",2,7,24,29.17
"Dal_06:68771469-68771506",3,8,24,33.33
"Dal_06:68775220-68775244",2,13,24,54.17
"Dal_06:68776613-68776659",6,11,24,45.83
"Dal_06:68780812-68780855",5,18,24,75
"Dal_06:68799941-68799966",2,17,24,70.83
"Dal_06:68829781-68829816",6,13,24,54.17
"Dal_06:68840696-68840754",2,10,24,41.67
"Dal_06:68854238-68854262",2,3,24,12.5
"Dal_06:68872364-68872402",3,12,24,50
"Dal_06:68884399-68884431",2,1,24,4.17
"Dal_06:68890585-68890647",2,6,24,25
"Dal_06:68944183-68944231",2,6,24,25
"Dal_06:68945490-68945535",2,6,24,25
"Dal_06:68955313-68955339",2,13,24,54.17
"Dal_06:68962901-68962956",2,7,24,29.17
"Dal_06:68966560-68966593",2,3,24,12.5
"Dal_06:68985838-68985866",7,10,24,41.67
"Dal_06:69020823-69020850",2,2,24,8.33
"Dal_06:69029227-69029293",2,5,24,20.83
"Dal_06:69037590-69037614",2,1,24,4.17
"Dal_06:69038420-69038460",2,12,24,50
"Dal_06:69052823-69052856",5,11,24,45.83
"Dal_06:69056272-69056307",4,18,24,75
"Dal_06:69063794-69063826",4,16,24,66.67
"Dal_06:69075570-69075601",7,1,24,4.17
"Dal_06:69105698-69105740",4,14,24,58.33
"Dal_06:69167682-69167710",2,4,24,16.67
"Dal_06:69169039-69169064",2,6,24,25
"Dal_06:69181883-69181915",2,10,24,41.67
"Dal_06:69183864-69183890",4,16,24,66.67
"Dal_06:69184900-69184932",2,8,24,33.33
"Dal_06:69192928-69192956",2,5,24,20.83
"Dal_06:69197024-69197079",2,4,24,16.67
"Dal_06:69207329-69207376",2,7,24,29.17
"Dal_06:69213310-69213342",2,6,24,25
"Dal_06:69216530-69216561",1,6,24,25
"Dal_06:69233396-69233429",2,7,24,29.17
"Dal_06:69239373-69239412",2,14,24,58.33
"Dal_06:69269925-69269954",2,1,24,4.17
"Dal_06:69271453-69271500",2,5,24,20.83
"Dal_06:69284068-69284095",6,18,24,75
"Dal_06:69286047-69286101",4,5,24,20.83
"Dal_06:69331930-69331955",5,6,24,25
"Dal_06:69355495-69355557",6,18,24,75
"Dal_06:69372690-69372736",2,0,24,0
"Dal_06:69392018-69392048",2,4,24,16.67
"Dal_06:69417117-69417183",3,3,24,12.5
"Dal_06:69436320-69436355",2,1,24,4.17
"Dal_06:69441970-69441996",1,14,24,58.33
"Dal_06:69460741-69460770",3,10,24,41.67
"Dal_06:69481878-69481909",7,21,24,87.5
"Dal_06:69513996-69514046",2,1,24,4.17
"Dal_06:69526574-69526601",3,0,24,0
"Dal_06:69556727-69556756",2,21,24,87.5
"Dal_06:69564078-69564110",2,6,24,25
"Dal_06:69567822-69567868",4,0,24,0
"Dal_06:69574240-69574291",2,3,24,12.5
"Dal_06:69585774-69585799",2,4,24,16.67
"Dal_06:69586004-69586032",4,19,24,79.17
"Dal_06:69588005-69588043",6,13,24,54.17
"Dal_06:69588794-69588820",2,12,24,50
"Dal_06:69600986-69601028",4,4,24,16.67
"Dal_06:69603904-69603936",6,14,24,58.33
"Dal_06:69628142-69628166",2,9,24,37.5
"Dal_06:69635649-69635679",7,16,24,66.67
"Dal_06:69651969-69652003",2,8,24,33.33
"Dal_06:69655624-69655680",2,3,24,12.5
"Dal_06:69667947-69668002",2,1,24,4.17
"Dal_06:69691300-69691330",2,8,24,33.33
"Dal_06:69708106-69708138",6,17,24,70.83
"Dal_06:69727629-69727667",7,18,24,75
"Dal_06:69729702-69729764",2,3,24,12.5
"Dal_06:69787556-69787595",2,11,24,45.83
"Dal_06:69792010-69792053",3,12,24,50
"Dal_06:69798710-69798752",2,0,24,0
"Dal_06:69856841-69856868",2,0,24,0
"Dal_06:69867061-69867091",2,3,24,12.5
"Dal_06:69867771-69867799",3,9,24,37.5
"Dal_06:69873877-69873906",2,3,24,12.5
"Dal_06:69902081-69902121",4,12,24,50
"Dal_06:69939693-69939721",2,4,24,16.67
"Dal_06:69948600-69948652",3,11,24,45.83
"Dal_06:70044613-70044657",2,3,24,12.5
"Dal_06:70056554-70056581",2,12,24,50
"Dal_06:70065502-70065571",3,5,24,20.83
"Dal_06:70133565-70133593",6,4,24,16.67
"Dal_06:70190520-70190566",2,0,24,0
"Dal_06:70203915-70203963",2,1,24,4.17
"Dal_06:70248233-70248262",2,4,24,16.67
"Dal_06:70258353-70258382",3,4,24,16.67
"Dal_06:70263311-70263340",7,2,24,8.33
"Dal_06:70275710-70275734",1,3,24,12.5
"Dal_06:70307260-70307313",2,7,24,29.17
"Dal_06:70328865-70328894",2,12,24,50
"Dal_06:70347745-70347787",2,10,24,41.67
"Dal_06:70357761-70357785",7,4,24,16.67
"Dal_06:70360737-70360780",2,1,24,4.17
"Dal_06:70369344-70369373",2,11,24,45.83
"Dal_06:70379712-70379742",7,12,24,50
"Dal_06:70398272-70398300",2,5,24,20.83
"Dal_06:70424455-70424500",2,1,24,4.17
"Dal_06:70424779-70424806",2,9,24,37.5
"Dal_06:70453664-70453692",2,2,24,8.33
"Dal_06:70503417-70503461",2,1,24,4.17
"Dal_06:70507606-70507634",3,7,24,29.17
"Dal_06:70523135-70523174",2,0,24,0
"Dal_06:70585934-70585964",2,8,24,33.33
"Dal_06:70629761-70629803",3,12,24,50
"Dal_06:70632841-70632867",2,1,24,4.17
"Dal_06:70661755-70661796",7,13,24,54.17
"Dal_06:70678415-70678445",2,16,24,66.67
"Dal_06:70700628-70700653",8,10,24,41.67
"Dal_06:70701460-70701488",3,9,24,37.5
"Dal_06:70707649-70707690",3,2,24,8.33
"Dal_06:70713924-70713987",2,3,24,12.5
"Dal_06:70749799-70749858",2,4,24,16.67
"Dal_06:70750853-70750900",4,15,24,62.5
"Dal_06:70759456-70759491",6,13,24,54.17
"Dal_06:70771419-70771447",2,6,24,25
"Dal_06:70786184-70786214",7,8,24,33.33
"Dal_06:70818776-70818843",3,11,24,45.83
"Dal_06:70858049-70858094",3,11,24,45.83
"Dal_06:70862904-70862937",2,3,24,12.5
"Dal_06:70876961-70876985",5,15,24,62.5
"Dal_06:70936312-70936347",3,15,24,62.5
"Dal_06:70945679-70945703",4,15,24,62.5
"Dal_06:70948652-70948684",2,8,24,33.33
"Dal_06:70960123-70960181",2,2,24,8.33
"Dal_06:70971712-70971747",7,19,24,79.17
"Dal_06:70972816-70972849",6,16,24,66.67
"Dal_06:70985891-70985920",2,9,24,37.5
"Dal_06:70991948-70991993",2,5,24,20.83
"Dal_06:70992790-70992815",8,1,24,4.17
"Dal_06:70995799-70995827",2,12,24,50
"Dal_06:70999040-70999075",3,1,24,4.17
"Dal_06:71024773-71024804",2,8,24,33.33
"Dal_06:71045108-71045136",2,2,24,8.33
"Dal_06:71055442-71055468",1,9,24,37.5
"Dal_06:71069842-71069870",6,11,24,45.83
"Dal_06:71087461-71087499",6,6,24,25
"Dal_06:71089648-71089680",6,9,24,37.5
"Dal_06:71095058-71095094",2,12,24,50
"Dal_06:71099914-71099950",6,16,24,66.67
"Dal_06:71103120-71103156",8,19,24,79.17
"Dal_06:71115319-71115376",2,2,24,8.33
"Dal_06:71144269-71144311",3,9,24,37.5
"Dal_06:71144354-71144381",3,15,24,62.5
"Dal_06:71159155-71159205",2,5,24,20.83
"Dal_06:71161635-71161661",6,12,24,50
"Dal_06:71162236-71162262",2,5,24,20.83
"Dal_06:71188883-71188919",2,2,24,8.33
"Dal_06:71200560-71200584",3,2,24,8.33
"Dal_06:71223490-71223556",2,1,24,4.17
"Dal_06:71237815-71237839",2,0,24,0
"Dal_06:71252582-71252611",2,3,24,12.5
"Dal_06:71286713-71286741",2,1,24,4.17
"Dal_06:71307799-71307835",2,10,24,41.67
"Dal_06:71322405-71322432",2,12,24,50
"Dal_06:71328491-71328530",6,8,24,33.33
"Dal_06:71347001-71347066",2,2,24,8.33
"Dal_06:71359071-71359098",1,3,24,12.5
"Dal_06:71385369-71385393",2,10,24,41.67
"Dal_06:71418004-71418067",2,2,24,8.33
"Dal_06:71512317-71512369",2,5,24,20.83
"Dal_06:71518366-71518394",9,21,24,87.5
"Dal_06:71528487-71528538",2,1,24,4.17
"Dal_06:71531131-71531168",8,14,24,58.33
"Dal_06:71533487-71533524",2,11,24,45.83
"Dal_06:71534219-71534249",2,4,24,16.67
"Dal_06:71538634-71538662",2,3,24,12.5
"Dal_06:71545432-71545458",2,1,24,4.17
"Dal_06:71546142-71546193",3,18,24,75
"Dal_06:71558076-71558108",2,6,24,25
"Dal_06:71602027-71602066",4,17,24,70.83
"Dal_06:71602550-71602611",3,14,24,58.33
"Dal_06:71618632-71618660",6,10,24,41.67
"Dal_06:71624970-71625012",2,4,24,16.67
"Dal_06:71633040-71633072",2,15,24,62.5
"Dal_06:71633213-71633250",3,14,24,58.33
"Dal_06:71640510-71640536",6,17,24,70.83
"Dal_06:71646324-71646359",2,13,24,54.17
"Dal_06:71673077-71673120",2,9,24,37.5
"Dal_06:71674860-71674886",4,14,24,58.33
"Dal_06:71700616-71700656",3,13,24,54.17
"Dal_06:71723504-71723533",7,10,24,41.67
"Dal_06:71853724-71853752",7,10,24,41.67
"Dal_06:71854739-71854802",2,3,24,12.5
"Dal_06:71860616-71860676",2,4,24,16.67
"Dal_06:71887911-71887951",3,11,24,45.83
"Dal_06:71912652-71912683",5,17,24,70.83
"Dal_06:71944285-71944318",2,7,24,29.17
"Dal_06:71983551-71983580",3,14,24,58.33
"Dal_06:71989739-71989773",3,8,24,33.33
"Dal_06:71990708-71990732",2,3,24,12.5
"Dal_06:71994755-71994782",2,7,24,29.17
"Dal_06:72004862-72004905",2,1,24,4.17
"Dal_06:72022607-72022631",6,5,24,20.83
"Dal_06:72032347-72032377",3,13,24,54.17
"Dal_06:72035279-72035336",2,7,24,29.17
"Dal_06:72041165-72041193",3,14,24,58.33
"Dal_06:72041803-72041834",2,7,24,29.17
"Dal_06:72045488-72045517",5,15,24,62.5
"Dal_06:72061086-72061125",2,3,24,12.5
"Dal_06:72069756-72069807",8,15,24,62.5
"Dal_06:72069896-72069942",8,14,24,58.33
"Dal_06:72083770-72083800",3,11,24,45.83
"Dal_06:72087732-72087757",3,15,24,62.5
"Dal_06:72099670-72099705",3,12,24,50
"Dal_06:72106570-72106602",3,11,24,45.83
"Dal_06:72119315-72119352",2,8,24,33.33
"Dal_06:72127467-72127491",2,7,24,29.17
"Dal_06:72159157-72159187",2,4,24,16.67
"Dal_06:72163157-72163185",7,13,24,54.17
"Dal_06:72172815-72172841",4,14,24,58.33
"Dal_06:72225423-72225462",6,14,24,58.33
"Dal_06:72235603-72235651",7,12,24,50
"Dal_06:72236133-72236161",2,6,24,25
"Dal_06:72237152-72237192",2,4,24,16.67
"Dal_06:72251348-72251374",2,4,24,16.67
"Dal_06:72251429-72251461",3,7,24,29.17
"Dal_06:72279757-72279794",2,3,24,12.5
"Dal_06:72281656-72281684",6,4,24,16.67
"Dal_06:72299076-72299110",3,10,24,41.67
"Dal_06:72299299-72299323",6,9,24,37.5
"Dal_06:72301909-72301964",2,6,24,25
"Dal_06:72308017-72308041",2,4,24,16.67
"Dal_06:72310940-72310980",4,0,24,0
"Dal_06:72323445-72323493",3,9,24,37.5
"Dal_06:72328539-72328570",6,16,24,66.67
"Dal_06:72328901-72328928",2,1,24,4.17
"Dal_06:72331971-72331995",6,2,24,8.33
"Dal_06:72379204-72379237",2,8,24,33.33
"Dal_06:72382110-72382138",3,5,24,20.83
"Dal_06:72394527-72394551",7,9,24,37.5
"Dal_06:72420157-72420192",5,10,24,41.67
"Dal_06:72472910-72472937",9,7,24,29.17
"Dal_06:72488911-72488943",7,3,24,12.5
"Dal_06:72489954-72490002",3,1,24,4.17
"Dal_06:72516468-72516535",3,0,24,0
"Dal_06:72599914-72599939",2,1,24,4.17
